test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_000185	XLOC_000185	C1orf130	chr1:24882566-24935818	Normal	Disease	OK	2.34992	0.563953	-2.05896	-7.58372	5e-05	8.03331e-05	yes
XLOC_000186	XLOC_000186	SRRM1	chr1:24969593-24999772	Normal	Disease	OK	87.0411	104.208	0.259699	9.77353	5e-05	8.03331e-05	yes
XLOC_000187	XLOC_000187	CLIC4	chr1:25071759-25170815	Normal	Disease	OK	30.1911	31.174	0.0462216	1.06128	0.13315	0.153987	no
XLOC_000188	XLOC_000188	RHD	chr1:25598980-25656936	Normal	Disease	OK	0.663871	2.35476	1.8266	5.58166	5e-05	8.03331e-05	yes
XLOC_000189	XLOC_000189	TMEM50A	chr1:25664788-25747363	Normal	Disease	OK	139.637	94.2331	-0.567378	-14.7555	5e-05	8.03331e-05	yes
XLOC_000190	XLOC_000190	TMEM57	chr1:25757387-25826698	Normal	Disease	OK	18.3456	28.4543	0.633209	11.6209	5e-05	8.03331e-05	yes
XLOC_000191	XLOC_000191	LDLRAP1	chr1:25870075-25895377	Normal	Disease	OK	27.0897	15.8425	-0.773944	-11.502	5e-05	8.03331e-05	yes
XLOC_000192	XLOC_000192	MAN1C1	chr1:25943958-26111258	Normal	Disease	OK	11.5499	7.89147	-0.549521	-5.84447	5e-05	8.03331e-05	yes
XLOC_000193	XLOC_000193	SEPN1	chr1:26126666-26144713	Normal	Disease	OK	66.9006	45.1689	-0.566691	-14.3398	5e-05	8.03331e-05	yes
XLOC_000194	XLOC_000194	FAM54B	chr1:26146396-26159433	Normal	Disease	OK	54.0393	39.6143	-0.447989	-7.69411	5e-05	8.03331e-05	yes
XLOC_000195	XLOC_000195	EXTL1	chr1:26348270-26362954	Normal	Disease	NOTEST	0.0291895	0.214276	2.87595	0	1	1	no
XLOC_000196	XLOC_000196	PDIK1L	chr1:26437655-26452039	Normal	Disease	OK	1.39416	2.67199	0.93852	4.95707	5e-05	8.03331e-05	yes
XLOC_000197	XLOC_000197	FAM110D	chr1:26485510-26489119	Normal	Disease	OK	6.20054	3.16462	-0.97036	-4.54582	5e-05	8.03331e-05	yes
XLOC_000198	XLOC_000198	ZNF593	chr1:26496387-26497364	Normal	Disease	OK	70.1797	61.9876	-0.179074	-1.9656	0.00555	0.00753344	yes
XLOC_000199	XLOC_000199	CNKSR1	chr1:26503980-26516375	Normal	Disease	OK	17.6908	12.2549	-0.529637	-6.07489	5e-05	8.03331e-05	yes
XLOC_000200	XLOC_000200	CATSPER4	chr1:26517118-26529033	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000201	XLOC_000201	CEP85	chr1:26560692-26605299	Normal	Disease	OK	1.20713	1.39692	0.21067	0.923516	0.187	0.212203	no
XLOC_000202	XLOC_000202	SH3BGRL3	chr1:26606212-26608013	Normal	Disease	OK	276.263	183.877	-0.587302	-16.8732	5e-05	8.03331e-05	yes
XLOC_000203	XLOC_000203	CD52	chr1:26608772-26647014	Normal	Disease	OK	28.0511	31.7519	0.178787	1.08443	0.12095	0.140929	no
XLOC_000204	XLOC_000204	LIN28A	chr1:26737268-26756219	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000205	XLOC_000205	DHDDS	chr1:26758772-26797795	Normal	Disease	OK	11.9709	8.1368	-0.556996	-6.051	5e-05	8.03331e-05	yes
XLOC_000206	XLOC_000206	HMGN2	chr1:26798901-26803133	Normal	Disease	OK	70.8358	52.3549	-0.436154	-9.07694	5e-05	8.03331e-05	yes
XLOC_000207	XLOC_000207	RPS6KA1	chr1:26856248-26901520	Normal	Disease	OK	33.1253	20.7279	-0.676356	-11.2849	5e-05	8.03331e-05	yes
XLOC_000208	XLOC_000208	MIR1976	chr1:26856248-26901520	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000209	XLOC_000209	ARID1A	chr1:27022521-27108601	Normal	Disease	OK	31.1572	24.8018	-0.329121	-8.68143	5e-05	8.03331e-05	yes
XLOC_000210	XLOC_000210	PIGV	chr1:27114453-27124894	Normal	Disease	OK	22.5986	14.3214	-0.658062	-7.96732	5e-05	8.03331e-05	yes
XLOC_000211	XLOC_000211	ZDHHC18	chr1:27153200-27182211	Normal	Disease	OK	14.9164	12.3318	-0.274513	-3.45734	5e-05	8.03331e-05	yes
XLOC_000212	XLOC_000212	SFN	chr1:27189632-27190947	Normal	Disease	OK	195.415	81.876	-1.25503	-28.7591	5e-05	8.03331e-05	yes
XLOC_000213	XLOC_000213	NUDC	chr1:27248223-27272887	Normal	Disease	OK	132.816	84.7804	-0.647625	-14.1131	5e-05	8.03331e-05	yes
XLOC_000214	XLOC_000214	TRNP1	chr1:27320194-27327377	Normal	Disease	OK	7.01817	3.51089	-0.999259	-5.73268	5e-05	8.03331e-05	yes
XLOC_000215	XLOC_000215	WDTC1	chr1:27561006-27635110	Normal	Disease	OK	30.0795	14.2	-1.08289	-20.5128	5e-05	8.03331e-05	yes
XLOC_000216	XLOC_000216	TMEM222	chr1:27648635-27662891	Normal	Disease	OK	72.644	37.4238	-0.956888	-15.2705	5e-05	8.03331e-05	yes
XLOC_000217	XLOC_000217	LOC644961	chr1:27648635-27662891	Normal	Disease	OK	1.08855	0.665565	-0.709756	-2.02178	0.0075	0.0100501	yes
XLOC_000218	XLOC_000218	SYTL1	chr1:27668482-27680423	Normal	Disease	OK	103.884	52.4788	-0.985173	-20.064	5e-05	8.03331e-05	yes
XLOC_000219	XLOC_000219	GPR3	chr1:27719151-27722317	Normal	Disease	OK	1.22176	0.525158	-1.21814	-2.84571	0.00045	0.000676161	yes
XLOC_000220	XLOC_000220	FAM76A	chr1:28052489-28089423	Normal	Disease	OK	4.84754	6.86901	0.50285	4.14541	5e-05	8.03331e-05	yes
XLOC_000221	XLOC_000221	STX12	chr1:28099693-28150963	Normal	Disease	OK	23.6706	23.4959	-0.0106884	-0.177172	0.8026	0.822354	no
XLOC_000222	XLOC_000222	PPP1R8	chr1:28157251-28178183	Normal	Disease	OK	17.7968	16.2813	-0.128403	-1.51815	0.0272	0.0342344	yes
XLOC_000223	XLOC_000223	SCARNA1	chr1:28157251-28178183	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000224	XLOC_000224	C1orf38	chr1:28199054-28213193	Normal	Disease	OK	4.7046	9.75805	1.05252	5.40801	5e-05	8.03331e-05	yes
XLOC_000225	XLOC_000225	SMPDL3B	chr1:28261503-28285663	Normal	Disease	OK	16.724	21.6207	0.370494	4.02852	5e-05	8.03331e-05	yes
XLOC_000226	XLOC_000226	XKR8	chr1:28286503-28294604	Normal	Disease	OK	8.96777	4.25894	-1.07425	-7.263	5e-05	8.03331e-05	yes
XLOC_000227	XLOC_000227	ATPIF1	chr1:28562601-28564616	Normal	Disease	OK	452.699	325.897	-0.474134	-10.2097	5e-05	8.03331e-05	yes
XLOC_000228	XLOC_000228	SESN2	chr1:28585962-28609002	Normal	Disease	OK	3.16037	1.73715	-0.863366	-4.72786	5e-05	8.03331e-05	yes
XLOC_000229	XLOC_000229	MED18	chr1:28655512-28662478	Normal	Disease	OK	9.70567	7.88027	-0.300582	-2.25016	0.0013	0.00187353	yes
XLOC_000230	XLOC_000230	PHACTR4	chr1:28696092-28826881	Normal	Disease	OK	37.0844	20.6412	-0.845283	-19.4197	5e-05	8.03331e-05	yes
XLOC_000231	XLOC_000231	RCC1	chr1:28832454-28865708	Normal	Disease	OK	20.1616	45.3764	1.17033	18.1166	5e-05	8.03331e-05	yes
XLOC_000232	XLOC_000232	TRNAU1AP	chr1:28879528-28908366	Normal	Disease	OK	9.29034	6.92092	-0.424767	-3.09719	0.0001	0.000157641	yes
XLOC_000233	XLOC_000233	RAB42	chr1:28918711-28921088	Normal	Disease	NOTEST	0.563856	0.211612	-1.41391	0	1	1	no
XLOC_000234	XLOC_000234	RNU11	chr1:28975111-28975246	Normal	Disease	OK	4744.64	1207.73	-1.974	-1.30546	0.089	0.105422	no
XLOC_000235	XLOC_000235	GMEB1	chr1:28995239-29042115	Normal	Disease	OK	4.90319	5.05007	0.0425836	0.294859	0.6756	0.703165	no
XLOC_000236	XLOC_000236	YTHDF2	chr1:29063132-29096287	Normal	Disease	OK	23.8656	28.1105	0.236173	3.63797	5e-05	8.03331e-05	yes
XLOC_000237	XLOC_000237	OPRD1	chr1:29138653-29190208	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000238	XLOC_000238	EPB41	chr1:29213602-29450421	Normal	Disease	OK	9.74991	8.37272	-0.219693	-2.92571	5e-05	8.03331e-05	yes
XLOC_000239	XLOC_000239	PTPRU	chr1:29563027-29653325	Normal	Disease	OK	9.05492	4.50851	-1.00605	-11.3023	5e-05	8.03331e-05	yes
XLOC_000240	XLOC_000240	LOC100129196	chr1:31184123-31199593	Normal	Disease	OK	1.47144	1.18583	-0.311335	-0.962054	0.17385	0.198099	no
XLOC_000241	XLOC_000241	PRO0611	chr1:31404352-31538564	Normal	Disease	OK	0.147876	1.3248	3.16332	1.9574	0.05415	0.0659048	no
XLOC_000242	XLOC_000242	ZCCHC17	chr1:31769841-31837780	Normal	Disease	OK	39.1412	42.751	0.127272	1.92918	0.00605	0.00817555	yes
XLOC_000243	XLOC_000243	SERINC2	chr1:31882411-31907527	Normal	Disease	OK	220.252	110.926	-0.989553	-26.844	5e-05	8.03331e-05	yes
XLOC_000244	XLOC_000244	LOC149086	chr1:31971838-31974167	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000245	XLOC_000245	LOC284551	chr1:31984035-31989846	Normal	Disease	NOTEST	0	0.0247058	inf	0	1	1	no
XLOC_000246	XLOC_000246	TINAGL1	chr1:32042085-32053287	Normal	Disease	OK	32.8805	20.2571	-0.698808	-9.12929	5e-05	8.03331e-05	yes
XLOC_000247	XLOC_000247	HCRTR1	chr1:32083300-32092919	Normal	Disease	NOTEST	0.0308432	0.0347971	0.174018	0	1	1	no
XLOC_000248	XLOC_000248	KHDRBS1	chr1:32479490-32509472	Normal	Disease	OK	56.3697	58.9572	0.064748	1.56227	0.02725	0.0342944	yes
XLOC_000249	XLOC_000249	TMEM39B	chr1:32538502-32568467	Normal	Disease	OK	14.6874	10.1799	-0.528849	-4.67941	5e-05	8.03331e-05	yes
XLOC_000250	XLOC_000250	KPNA6	chr1:32573643-32642168	Normal	Disease	OK	38.6698	26.0234	-0.571398	-17.169	5e-05	8.03331e-05	yes
XLOC_000251	XLOC_000251	TXLNA	chr1:32645344-32663886	Normal	Disease	OK	25.5028	19.9798	-0.352115	-7.1983	5e-05	8.03331e-05	yes
XLOC_000252	XLOC_000252	CCDC28B	chr1:32666201-32670991	Normal	Disease	OK	6.52138	5.04196	-0.371193	-1.45452	0.0411	0.0507126	no
XLOC_000253	XLOC_000253	IQCC	chr1:32671235-32674288	Normal	Disease	OK	1.46906	1.49795	0.0280951	0.0925997	0.89985	0.911109	no
XLOC_000254	XLOC_000254	DCDC2B	chr1:32674694-32681797	Normal	Disease	NOTEST	0.0482372	0.108722	1.17242	0	1	1	no
XLOC_000255	XLOC_000255	EIF3I	chr1:32687970-32697205	Normal	Disease	OK	250.866	175.854	-0.512537	-16.6696	5e-05	8.03331e-05	yes
XLOC_000256	XLOC_000256	FAM167B	chr1:32712817-32714461	Normal	Disease	OK	9.50021	8.63373	-0.137975	-0.728283	0.29825	0.329114	no
XLOC_000257	XLOC_000257	LCK	chr1:32716839-32751766	Normal	Disease	OK	4.30042	3.66232	-0.231722	-1.25985	0.0714	0.0854711	no
XLOC_000258	XLOC_000258	HDAC1	chr1:32757707-32799224	Normal	Disease	OK	89.0236	60.6982	-0.552534	-13.0245	5e-05	8.03331e-05	yes
XLOC_000259	XLOC_000259	TSSK3	chr1:32827861-32829924	Normal	Disease	OK	0.844878	4.92824	2.54426	6.50852	5e-05	8.03331e-05	yes
XLOC_000260	XLOC_000260	ZBTB8B	chr1:32930657-32953459	Normal	Disease	NOTEST	0.058318	0.0329311	-0.824489	0	1	1	no
XLOC_000261	XLOC_000261	ZBTB8A	chr1:33004771-33071542	Normal	Disease	OK	3.22576	4.33296	0.425714	4.38308	5e-05	8.03331e-05	yes
XLOC_000262	XLOC_000262	RBBP4	chr1:33116748-33168361	Normal	Disease	OK	17.5356	23.9832	0.451735	9.66593	5e-05	8.03331e-05	yes
XLOC_000263	XLOC_000263	KIAA1522	chr1:33207511-33240571	Normal	Disease	OK	127.393	47.0712	-1.43636	-34.475	5e-05	8.03331e-05	yes
XLOC_000264	XLOC_000264	S100PBP	chr1:33240839-33324480	Normal	Disease	OK	3.08915	4.80883	0.638475	4.96832	5e-05	8.03331e-05	yes
XLOC_000265	XLOC_000265	HPCA	chr1:33352097-33366953	Normal	Disease	NOTEST	0.413736	0.414513	0.00270529	0	1	1	no
XLOC_000266	XLOC_000266	ADC	chr1:33546713-33585995	Normal	Disease	OK	1.23361	1.67673	0.442764	1.47317	0.0394	0.0486975	yes
XLOC_000267	XLOC_000267	ZNF362	chr1:33722173-33766320	Normal	Disease	OK	31.0896	20.3172	-0.613727	-10.3978	5e-05	8.03331e-05	yes
XLOC_000268	XLOC_000268	ZSCAN20	chr1:33938231-33961995	Normal	Disease	NOTEST	0.0554203	0.312963	2.49751	0	1	1	no
XLOC_000269	XLOC_000269	HMGB4	chr1:33979608-34631443	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000270	XLOC_000270	LOC402779	chr1:33979608-34631443	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000271	XLOC_000271	C1orf94	chr1:34632623-34684731	Normal	Disease	NOTEST	0.092837	0.0698251	-0.410954	0	1	1	no
XLOC_000272	XLOC_000272	GJB5	chr1:35220720-35224112	Normal	Disease	OK	4.25388	0.808457	-2.39554	-5.83815	5e-05	8.03331e-05	yes
XLOC_000273	XLOC_000273	GJB4	chr1:35225341-35229325	Normal	Disease	NOTEST	0.484553	0.118915	-2.02672	0	1	1	no
XLOC_000274	XLOC_000274	GJB3	chr1:35246789-35251967	Normal	Disease	OK	2.58225	1.64321	-0.65211	-2.32366	0.0018	0.00255868	yes
XLOC_000275	XLOC_000275	GJA4	chr1:35258598-35261348	Normal	Disease	OK	8.07769	7.7004	-0.0690085	-0.459842	0.5089	0.54178	no
XLOC_000276	XLOC_000276	ZMYM1	chr1:35544971-35581455	Normal	Disease	OK	0.350557	1.61536	2.20413	6.63815	5e-05	8.03331e-05	yes
XLOC_000277	XLOC_000277	ZMYM4	chr1:35734567-35887545	Normal	Disease	OK	5.79731	12.8405	1.14724	16.9332	5e-05	8.03331e-05	yes
XLOC_000278	XLOC_000278	NCDN	chr1:36023392-36032380	Normal	Disease	OK	15.8392	11.8952	-0.413124	-5.39218	5e-05	8.03331e-05	yes
XLOC_000279	XLOC_000279	TFAP2E	chr1:36038970-36060927	Normal	Disease	NOTEST	0.0838989	0.56803	2.75924	0	1	1	no
XLOC_000280	XLOC_000280	EIF2C4	chr1:36273827-36323490	Normal	Disease	OK	2.03839	3.87203	0.92566	7.86829	5e-05	8.03331e-05	yes
XLOC_000281	XLOC_000281	EIF2C1	chr1:36348809-36389899	Normal	Disease	OK	5.97098	5.13763	-0.216864	-2.75534	5e-05	8.03331e-05	yes
XLOC_000282	XLOC_000282	EIF2C3	chr1:36396682-36522063	Normal	Disease	OK	0.936979	1.79468	0.937641	3.7642	5e-05	8.03331e-05	yes
XLOC_000283	XLOC_000283	TEKT2	chr1:36549675-36553876	Normal	Disease	NOTEST	0.338984	0.429931	0.342885	0	1	1	no
XLOC_000284	XLOC_000284	ADPRHL2	chr1:36554452-36559533	Normal	Disease	OK	20.5112	14.0635	-0.544459	-5.44983	5e-05	8.03331e-05	yes
XLOC_000285	XLOC_000285	MAP7D1	chr1:36621802-36646441	Normal	Disease	OK	49.2473	25.4202	-0.954069	-19.6061	5e-05	8.03331e-05	yes
XLOC_000286	XLOC_000286	THRAP3	chr1:36690016-36770957	Normal	Disease	OK	60.1223	55.7635	-0.108577	-3.4167	5e-05	8.03331e-05	yes
XLOC_000287	XLOC_000287	SH3D21	chr1:36771993-36786948	Normal	Disease	OK	2.12615	1.26928	-0.744233	-2.69908	0.0002	0.000309487	yes
XLOC_000288	XLOC_000288	MIR4255	chr1:37627163-37627235	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000289	XLOC_000289	ZC3H12A	chr1:37940118-37949978	Normal	Disease	OK	12.4881	11.9512	-0.0634054	-0.701344	0.32165	0.353357	no
XLOC_000290	XLOC_000290	DNALI1	chr1:38022519-38061586	Normal	Disease	OK	33.6046	17.0695	-0.977239	-13.9478	5e-05	8.03331e-05	yes
XLOC_000291	XLOC_000291	CDCA8	chr1:38158158-38175391	Normal	Disease	OK	1.13644	1.96847	0.792552	2.72952	0.00045	0.000676161	yes
XLOC_000292	XLOC_000292	MANEAL	chr1:38259773-38267278	Normal	Disease	OK	4.39855	2.68251	-0.713445	-3.87716	5e-05	8.03331e-05	yes
XLOC_000293	XLOC_000293	C1orf122	chr1:38268613-38275126	Normal	Disease	OK	47.8477	31.502	-0.603004	-7.31901	5e-05	8.03331e-05	yes
XLOC_000294	XLOC_000294	UTP11L	chr1:38478383-38490497	Normal	Disease	OK	14.4742	21.2094	0.551222	6.21983	5e-05	8.03331e-05	yes
XLOC_000295	XLOC_000295	MIR3659	chr1:38554902-38555001	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000296	XLOC_000296	AKIRIN1	chr1:39456915-39471737	Normal	Disease	OK	23.653	24.8558	0.0715599	1.08123	0.11555	0.135124	no
XLOC_000297	XLOC_000297	NDUFS5	chr1:39491966-39500308	Normal	Disease	OK	773.887	578.997	-0.418567	-11.0804	5e-05	8.03331e-05	yes
XLOC_000298	XLOC_000298	MACF1	chr1:39547088-39952810	Normal	Disease	OK	6.59639	9.09164	0.462865	9.70607	5e-05	8.03331e-05	yes
XLOC_000299	XLOC_000299	KIAA0754	chr1:39547088-39952810	Normal	Disease	OK	0.230104	1.50415	2.70859	8.80769	5e-05	8.03331e-05	yes
XLOC_000300	XLOC_000300	BMP8A	chr1:39957317-40025370	Normal	Disease	OK	2.03991	2.44255	0.259886	1.78383	0.0102	0.0134821	yes
XLOC_000301	XLOC_000301	PPIE	chr1:40204516-40254533	Normal	Disease	OK	35.1079	19.6706	-0.835755	-8.75041	5e-05	8.03331e-05	yes
XLOC_000302	XLOC_000302	MFSD2A	chr1:40420783-40435628	Normal	Disease	NOTEST	0.453127	0.127814	-1.82587	0	1	1	no
XLOC_000303	XLOC_000303	CAP1	chr1:40506254-40538321	Normal	Disease	OK	77.7916	92.7551	0.253811	6.56966	5e-05	8.03331e-05	yes
XLOC_000304	XLOC_000304	RLF	chr1:40627040-40706593	Normal	Disease	OK	2.01635	5.5441	1.45921	12.3219	5e-05	8.03331e-05	yes
XLOC_000305	XLOC_000305	TMCO2	chr1:40713572-40717365	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000306	XLOC_000306	ZMPSTE24	chr1:40723732-40759856	Normal	Disease	OK	18.5133	34.5329	0.899408	15.176	5e-05	8.03331e-05	yes
XLOC_000307	XLOC_000307	SMAP2	chr1:40839377-40888998	Normal	Disease	OK	37.7601	27.0136	-0.483174	-7.80308	5e-05	8.03331e-05	yes
XLOC_000308	XLOC_000308	ZNF643	chr1:40916336-40929390	Normal	Disease	OK	0.0910193	0.616145	2.75903	2.68609	0.035	0.0434806	yes
XLOC_000309	XLOC_000309	ZNF642	chr1:40943301-40962015	Normal	Disease	OK	1.07785	1.24823	0.21172	0.635334	0.37005	0.403032	no
XLOC_000310	XLOC_000310	DEM1	chr1:40974432-40982214	Normal	Disease	OK	4.02284	3.91331	-0.0398227	-0.226164	0.75035	0.77427	no
XLOC_000311	XLOC_000311	ZNF684	chr1:40997232-41013841	Normal	Disease	OK	0.585763	1.45403	1.31166	3.31607	0.0001	0.000157641	yes
XLOC_000312	XLOC_000312	NFYC	chr1:41154751-41237275	Normal	Disease	OK	43.9042	24.9656	-0.814416	-12.1787	5e-05	8.03331e-05	yes
XLOC_000313	XLOC_000313	MIR30E	chr1:41154751-41237275	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000314	XLOC_000314	MIR30C1	chr1:41154751-41237275	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000315	XLOC_000315	KCNQ4	chr1:41249683-41306124	Normal	Disease	OK	0.98306	0.723318	-0.44265	-1.52634	0.03015	0.0377354	yes
XLOC_000316	XLOC_000316	CTPS	chr1:41445006-41478235	Normal	Disease	OK	6.41884	8.58794	0.419998	3.94363	5e-05	8.03331e-05	yes
XLOC_000317	XLOC_000317	LOC100507178	chr1:41480261-41707815	Normal	Disease	OK	0.40029	1.41863	1.82538	6.10884	5e-05	8.03331e-05	yes
XLOC_000318	XLOC_000318	GUCA2B	chr1:42619091-42621495	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000319	XLOC_000319	RIMKLA	chr1:42846467-42889900	Normal	Disease	OK	0.618089	0.710604	0.201231	1.05675	0.13575	0.156819	no
XLOC_000320	XLOC_000320	PPCS	chr1:42922172-42926086	Normal	Disease	OK	80.7458	82.0488	0.023096	0.372285	0.5817	0.612568	no
XLOC_000321	XLOC_000321	CCDC30	chr1:43000559-43120335	Normal	Disease	OK	0.710272	1.73388	1.28756	4.40562	5e-05	8.03331e-05	yes
XLOC_000322	XLOC_000322	PPIH	chr1:43124047-43142429	Normal	Disease	OK	28.8427	31.7951	0.140596	1.20216	0.08985	0.106394	no
XLOC_000323	XLOC_000323	YBX1	chr1:43148065-43168020	Normal	Disease	OK	99.9449	75.2305	-0.409815	-8.88833	5e-05	8.03331e-05	yes
XLOC_000324	XLOC_000324	C1orf50	chr1:43232915-43241413	Normal	Disease	OK	15.1699	18.0326	0.249397	1.7535	0.0106	0.0139804	yes
XLOC_000325	XLOC_000325	LOC100129924	chr1:43253660-43263901	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000326	XLOC_000326	ERMAP	chr1:43272722-43310660	Normal	Disease	OK	5.98629	6.63974	0.149465	1.31086	0.05865	0.0710138	no
XLOC_000327	XLOC_000327	ZNF691	chr1:43312243-43318146	Normal	Disease	OK	10.3311	9.71803	-0.088254	-0.667416	0.33885	0.370742	no
XLOC_000328	XLOC_000328	FLJ32224	chr1:43391045-43449029	Normal	Disease	OK	2.09626	2.22574	0.0864657	0.240498	0.72695	0.752202	no
XLOC_000329	XLOC_000329	FAM183A	chr1:43613593-43622067	Normal	Disease	OK	3.78521	3.65531	-0.0503801	-0.11015	0.8688	0.883231	no
XLOC_000330	XLOC_000330	WDR65	chr1:43629844-43720029	Normal	Disease	NOTEST	0.0898458	0.42172	2.23076	0	1	1	no
XLOC_000331	XLOC_000331	TMEM125	chr1:43735664-43739673	Normal	Disease	OK	48.5177	32.2968	-0.587119	-9.21098	5e-05	8.03331e-05	yes
XLOC_000332	XLOC_000332	TIE1	chr1:43766565-43788781	Normal	Disease	OK	3.79199	4.09548	0.111077	0.837074	0.2249	0.252575	no
XLOC_000333	XLOC_000333	MPL	chr1:43803474-43820135	Normal	Disease	OK	0.37156	0.857412	1.20639	3.22971	0.00035	0.000530886	yes
XLOC_000334	XLOC_000334	CDC20	chr1:43824625-43828873	Normal	Disease	OK	2.2215	4.62827	1.05893	4.45241	5e-05	8.03331e-05	yes
XLOC_000335	XLOC_000335	SZT2	chr1:43855555-43919918	Normal	Disease	OK	3.00197	3.50036	0.221596	2.8446	5e-05	8.03331e-05	yes
XLOC_000336	XLOC_000336	PTPRF	chr1:43996546-44089343	Normal	Disease	OK	110.31	80.279	-0.458471	-16.3518	5e-05	8.03331e-05	yes
XLOC_000337	XLOC_000337	KDM4A	chr1:44115796-44173012	Normal	Disease	OK	11.9776	11.2362	-0.09219	-1.2532	0.0625	0.0753809	no
XLOC_000338	XLOC_000338	ST3GAL3	chr1:44173217-44396831	Normal	Disease	OK	13.3699	9.88883	-0.435115	-3.8038	5e-05	8.03331e-05	yes
XLOC_000339	XLOC_000339	ARTN	chr1:44398991-44402912	Normal	Disease	OK	2.85433	1.72751	-0.724455	-2.64815	0.0003	0.000457475	yes
XLOC_000340	XLOC_000340	IPO13	chr1:44412477-44433694	Normal	Disease	OK	16.2907	11.4331	-0.510826	-7.33578	5e-05	8.03331e-05	yes
XLOC_000341	XLOC_000341	DPH2	chr1:44435652-44439043	Normal	Disease	OK	10.0166	14.2862	0.512236	4.651	5e-05	8.03331e-05	yes
XLOC_000342	XLOC_000342	ATP6V0B	chr1:44440601-44443972	Normal	Disease	OK	321.27	284.896	-0.173355	-4.73221	5e-05	8.03331e-05	yes
XLOC_000343	XLOC_000343	B4GALT2	chr1:44444873-44456843	Normal	Disease	OK	31.7456	21.5031	-0.562013	-7.46173	5e-05	8.03331e-05	yes
XLOC_000344	XLOC_000344	CCDC24	chr1:44457279-44497134	Normal	Disease	OK	14.8642	8.47701	-0.810214	-5.92878	5e-05	8.03331e-05	yes
XLOC_000345	XLOC_000345	KLF17	chr1:44584521-44600809	Normal	Disease	NOTEST	0	0.0214523	inf	0	1	1	no
XLOC_000346	XLOC_000346	DMAP1	chr1:44679124-44686351	Normal	Disease	OK	30.1185	26.5585	-0.181472	-2.22035	0.00095	0.0013871	yes
XLOC_000347	XLOC_000347	RNF220	chr1:44870959-45117396	Normal	Disease	OK	31.0602	16.4494	-0.917036	-14.3096	5e-05	8.03331e-05	yes
XLOC_000348	XLOC_000348	C1orf228	chr1:45140393-45191263	Normal	Disease	OK	0.672751	1.51736	1.17342	2.77169	0.001	0.00145762	yes
XLOC_000349	XLOC_000349	KIF2C	chr1:45205489-45233438	Normal	Disease	OK	0.332062	1.4292	2.10568	4.95602	5e-05	8.03331e-05	yes
XLOC_000350	XLOC_000350	RPS8	chr1:45241245-45244412	Normal	Disease	OK	1605.98	1682.13	0.0668348	2.48339	5e-05	8.03331e-05	yes
XLOC_000351	XLOC_000351	SNORD55	chr1:45241245-45244412	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000352	XLOC_000352	SNORD46	chr1:45241245-45244412	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000353	XLOC_000353	SNORD38A	chr1:45241245-45244412	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000354	XLOC_000354	SNORD38B	chr1:45241245-45244412	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_000355	XLOC_000355	PLK3	chr1:45266035-45272957	Normal	Disease	OK	4.68787	4.65103	-0.0113822	-0.0718609	0.9245	0.933084	no
XLOC_000356	XLOC_000356	BTBD19	chr1:45274153-45279801	Normal	Disease	OK	0.0808748	0.638309	2.98049	2.51918	0.11915	0.138977	no
XLOC_000357	XLOC_000357	UROD	chr1:45477804-45481341	Normal	Disease	OK	68.9425	38.1542	-0.853553	-12.6263	5e-05	8.03331e-05	yes
XLOC_000358	XLOC_000358	LOC400752	chr1:45769581-45771291	Normal	Disease	OK	1.87472	1.28513	-0.544754	-1.66812	0.0234	0.0296903	yes
XLOC_000359	XLOC_000359	HPDL	chr1:45792544-45794346	Normal	Disease	OK	5.64917	0.508183	-3.47462	-8.52384	5e-05	8.03331e-05	yes
XLOC_000360	XLOC_000360	TOE1	chr1:45794913-45956840	Normal	Disease	OK	6.87243	5.46647	-0.33021	-2.39003	0.00055	0.00082041	yes
XLOC_000361	XLOC_000361	MMACHC	chr1:45965855-45988562	Normal	Disease	OK	2.70748	1.87192	-0.532435	-2.56637	0.00045	0.000676161	yes
XLOC_000362	XLOC_000362	AKR1A1	chr1:46016454-46035723	Normal	Disease	OK	218.927	118.328	-0.887666	-22.3198	5e-05	8.03331e-05	yes
